Latitude,Longitude,Elevation
40.76352000,-3.90501000,1150.0
40.76364000,-3.90520000,1154.0
40.76370000,-3.90498000,1145.0
40.76368000,-3.90481000,1142.0
40.76366000,-3.90470000,1140.0
40.76366000,-3.90451000,1136.0
40.76364000,-3.90444000,1135.0
40.76363000,-3.90439000,1134.0
40.76355000,-3.90434000,1134.0
40.76345000,-3.90425000,1132.0
40.76338000,-3.90418000,1131.0
40.76335000,-3.90408000,1129.0
40.76329000,-3.90402000,1127.0
40.76313000,-3.90388000,1123.0
40.76305000,-3.90382000,1123.0
40.76285000,-3.90384000,1122.0
40.76271000,-3.90384000,1121.0
40.76269000,-3.90389000,1121.0
40.76266000,-3.90394000,1121.0
40.76263000,-3.90394000,1120.0
40.76257000,-3.90395000,1120.0
40.76244000,-3.90401000,1119.0
40.76232000,-3.90414000,1118.0
40.76231000,-3.90414000,1118.0
40.76223000,-3.90428000,1120.0
40.76205000,-3.90437000,1120.0
40.76196000,-3.90456000,1120.0
40.76189000,-3.90466000,1120.0
40.76186000,-3.90471000,1120.0
40.76186000,-3.90472000,1120.0
40.76184000,-3.90473000,1120.0
40.76184000,-3.90472000,1120.0
40.76181000,-3.90471000,1119.0
40.76179000,-3.90470000,1119.0
40.76177000,-3.90469000,1118.0
40.76176000,-3.90467000,1118.0
40.76173000,-3.90466000,1117.0
40.76169000,-3.90464000,1117.0
40.76161000,-3.90461000,1115.0
40.76168000,-3.90444000,1116.0
40.76167000,-3.90425000,1118.0
40.76167000,-3.90418000,1118.0
40.76167000,-3.90409000,1119.0
40.76145000,-3.90424000,1117.0
40.76114000,-3.90429000,1116.0
40.76060000,-3.90471000,1109.0
40.76021000,-3.90469000,1110.0
40.76002000,-3.90471000,1110.0
40.75979000,-3.90473000,1112.0
40.75953000,-3.90484000,1112.0
40.75926000,-3.90509000,1106.0
40.75863000,-3.90549000,1099.0
40.75830000,-3.90559000,1098.0
40.75804000,-3.90564000,1096.0
40.75782000,-3.90563000,1094.0
40.75760000,-3.90575000,1092.0
40.75747000,-3.90583000,1091.0
40.75715000,-3.90599000,1091.0
40.75694000,-3.90600000,1090.0
40.75671000,-3.90601000,1089.0
40.75664000,-3.90598000,1089.0
40.75641000,-3.90589000,1090.0
40.75630000,-3.90586000,1090.0
40.75626000,-3.90586000,1090.0
40.75612000,-3.90585000,1090.0
40.75592000,-3.90586000,1089.0
40.75553000,-3.90578000,1087.0
40.75526000,-3.90578000,1085.0
40.75502000,-3.90582000,1083.0
40.75462000,-3.90578000,1078.0
40.75454000,-3.90582000,1077.0
40.75432000,-3.90591000,1075.0
40.75408000,-3.90605000,1073.0
40.75393000,-3.90599000,1073.0
40.75378000,-3.90591000,1072.0
40.75368000,-3.90580000,1072.0
40.75325000,-3.90534000,1071.0
40.75299000,-3.90482000,1067.0
40.75285000,-3.90443000,1064.0
40.75285000,-3.90402000,1063.0
40.75281000,-3.90376000,1062.0
40.75286000,-3.90350000,1062.0
40.75281000,-3.90295000,1060.0
40.75277000,-3.90253000,1056.0
40.75273000,-3.90203000,1056.0
40.75256000,-3.90150000,1054.0
40.75245000,-3.90113000,1054.0
40.75238000,-3.90096000,1053.0
40.75227000,-3.90089000,1052.0
40.75194000,-3.90057000,1052.0
40.75165000,-3.90029000,1050.0
40.75150000,-3.90012000,1050.0
40.75143000,-3.89989000,1049.0
40.75145000,-3.89962000,1048.0
40.75142000,-3.89944000,1047.0
40.75131000,-3.89908000,1045.0
40.75124000,-3.89874000,1045.0
40.75122000,-3.89864000,1045.0
40.75112000,-3.89837000,1044.0
40.75105000,-3.89820000,1042.0
40.75100000,-3.89806000,1041.0
40.75097000,-3.89794000,1041.0
40.75093000,-3.89773000,1041.0
40.75066000,-3.89669000,1041.0
40.75049000,-3.89592000,1038.0
40.75051000,-3.89549000,1038.0
40.75052000,-3.89534000,1037.0
40.75053000,-3.89515000,1037.0
40.75061000,-3.89470000,1037.0
40.75061000,-3.89448000,1037.0
40.75059000,-3.89436000,1037.0
40.75053000,-3.89427000,1036.0
40.75032000,-3.89418000,1031.0
40.75022000,-3.89425000,1030.0
40.75008000,-3.89432000,1029.0
40.75000000,-3.89435000,1028.0
40.75005000,-3.89500000,1030.0
40.75001000,-3.89516000,1031.0
40.74994000,-3.89534000,1032.0
40.74977000,-3.89545000,1035.0
40.74964000,-3.89555000,1036.0
40.74956000,-3.89565000,1037.0
40.74944000,-3.89585000,1040.0
40.74942000,-3.89593000,1040.0
40.74933000,-3.89587000,1039.0
40.74927000,-3.89584000,1038.0
40.74908000,-3.89593000,1039.0
40.74896000,-3.89597000,1039.0
40.74876000,-3.89597000,1039.0
40.74861000,-3.89592000,1038.0
40.74845000,-3.89586000,1036.0
40.74815000,-3.89537000,1027.0
40.74806000,-3.89526000,1024.0
40.74777000,-3.89518000,1021.0
40.74664000,-3.89510000,1018.0
40.74624000,-3.89508000,1017.0
40.74600000,-3.89514000,1016.0
40.74593000,-3.89516000,1016.0
40.74570000,-3.89504000,1014.0
40.74552000,-3.89501000,1013.0
40.74529000,-3.89513000,1013.0
40.74461000,-3.89529000,1010.0
40.74459000,-3.89529000,1010.0
40.74438000,-3.89529000,1009.0
40.74408000,-3.89517000,1009.0
40.74394000,-3.89511000,1010.0
40.74384000,-3.89509000,1011.0
40.74375000,-3.89507000,1011.0
40.74366000,-3.89512000,1013.0
40.74358000,-3.89520000,1014.0
40.74354000,-3.89542000,1015.0
40.74324000,-3.89564000,1020.0
40.74292000,-3.89586000,1024.0
40.74282000,-3.89591000,1025.0
40.74273000,-3.89590000,1026.0
40.74268000,-3.89603000,1027.0
40.74259000,-3.89606000,1028.0
40.74252000,-3.89611000,1028.0
40.74253000,-3.89617000,1029.0
40.74254000,-3.89621000,1030.0
40.74237000,-3.89623000,1029.0
40.74224000,-3.89626000,1029.0
40.74198000,-3.89626000,1030.0
40.74179000,-3.89623000,1032.0
40.74172000,-3.89638000,1034.0
40.74172000,-3.89656000,1037.0
40.74165000,-3.89669000,1039.0
40.74150000,-3.89694000,1045.0
40.74141000,-3.89693000,1045.0
40.74132000,-3.89687000,1046.0
