Latitude,Longitude,Elevation
47.55548000,-2.65417000,20.0
47.55526000,-2.65322000,22.0
47.55485000,-2.65155000,22.0
47.55481000,-2.65139000,22.0
47.55477000,-2.65129000,21.0
47.55473000,-2.65118000,21.0
47.55468000,-2.65110000,21.0
47.55461000,-2.65099000,21.0
47.55455000,-2.65094000,21.0
47.55447000,-2.65089000,21.0
47.55440000,-2.65086000,21.0
47.55433000,-2.65084000,21.0
47.55425000,-2.65084000,21.0
47.55418000,-2.65086000,22.0
47.55405000,-2.65091000,22.0
47.55309000,-2.65139000,20.0
47.55296000,-2.65145000,19.0
47.55283000,-2.65149000,19.0
47.55264000,-2.65155000,19.0
47.55238000,-2.65160000,19.0
47.55212000,-2.65164000,20.0
47.55192000,-2.65168000,19.0
47.55130000,-2.65180000,18.0
47.55081000,-2.65188000,17.0
47.54940000,-2.65212000,14.0
47.54898000,-2.65220000,14.0
47.54886000,-2.65224000,15.0
47.54876000,-2.65229000,15.0
47.54869000,-2.65232000,15.0
47.54857000,-2.65239000,16.0
47.54847000,-2.65243000,16.0
47.54835000,-2.65246000,16.0
47.54826000,-2.65248000,17.0
47.54818000,-2.65248000,17.0
47.54810000,-2.65246000,17.0
47.54804000,-2.65244000,16.0
47.54798000,-2.65239000,16.0
47.54794000,-2.65235000,16.0
47.54788000,-2.65229000,16.0
47.54749000,-2.65174000,14.0
47.54697000,-2.65096000,9.0
47.54693000,-2.65089000,9.0
47.54688000,-2.65077000,8.0
47.54683000,-2.65064000,8.0
47.54678000,-2.65050000,7.0
47.54676000,-2.65036000,6.0
47.54674000,-2.65019000,5.0
47.54671000,-2.65000000,5.0
47.54670000,-2.64978000,5.0
47.54669000,-2.64962000,4.0
47.54669000,-2.64945000,4.0
47.54670000,-2.64925000,4.0
47.54671000,-2.64908000,3.0
47.54675000,-2.64879000,3.0
47.54682000,-2.64833000,3.0
47.54684000,-2.64818000,3.0
47.54691000,-2.64779000,3.0
47.54700000,-2.64724000,3.0
47.54704000,-2.64701000,4.0
47.54741000,-2.64484000,11.0
47.54749000,-2.64427000,12.0
47.54750000,-2.64416000,13.0
47.54750000,-2.64399000,13.0
47.54760000,-2.64391000,13.0
47.54770000,-2.64383000,13.0
47.54778000,-2.64378000,14.0
47.54845000,-2.64346000,17.0
47.54871000,-2.64333000,18.0
47.54889000,-2.64315000,19.0
47.54919000,-2.64265000,19.0
47.54933000,-2.64239000,19.0
47.54979000,-2.64152000,19.0
47.55017000,-2.64078000,20.0
47.55042000,-2.64024000,23.0
47.55083000,-2.63924000,23.0
47.55122000,-2.63831000,23.0
47.55154000,-2.63753000,24.0
47.55159000,-2.63741000,23.0
47.55165000,-2.63722000,23.0
47.55175000,-2.63721000,22.0
47.55226000,-2.63719000,23.0
47.55278000,-2.63715000,24.0
47.55317000,-2.63709000,24.0
47.55330000,-2.63706000,23.0
47.55339000,-2.63703000,23.0
47.55352000,-2.63698000,23.0
47.55365000,-2.63691000,22.0
47.55409000,-2.63666000,19.0
47.55431000,-2.63654000,17.0
47.55463000,-2.63637000,15.0
47.55476000,-2.63630000,14.0
47.55488000,-2.63622000,13.0
47.55497000,-2.63614000,13.0
47.55502000,-2.63607000,12.0
47.55509000,-2.63596000,12.0
47.55542000,-2.63538000,11.0
47.55551000,-2.63525000,11.0
47.55556000,-2.63519000,11.0
47.55564000,-2.63513000,11.0
47.55572000,-2.63510000,11.0
47.55581000,-2.63508000,11.0
47.55592000,-2.63507000,12.0
47.55640000,-2.63503000,15.0
47.55664000,-2.63500000,16.0
47.55677000,-2.63497000,16.0
47.55688000,-2.63493000,16.0
47.55700000,-2.63489000,17.0
47.55748000,-2.63470000,19.0
47.55794000,-2.63451000,22.0
47.55863000,-2.63423000,24.0
47.55871000,-2.63419000,24.0
47.55873000,-2.63417000,24.0
47.55877000,-2.63414000,23.0
47.55885000,-2.63404000,23.0
47.55892000,-2.63394000,23.0
47.55900000,-2.63380000,22.0
47.55910000,-2.63363000,22.0
47.55922000,-2.63350000,21.0
47.55946000,-2.63329000,19.0
47.55958000,-2.63317000,19.0
47.55968000,-2.63311000,19.0
47.56049000,-2.63274000,16.0
47.56073000,-2.63266000,16.0
47.56093000,-2.63261000,16.0
47.56105000,-2.63258000,16.0
47.56118000,-2.63254000,16.0
47.56143000,-2.63246000,18.0
47.56202000,-2.63221000,18.0
47.56221000,-2.63214000,16.0
47.56275000,-2.63192000,11.0
47.56292000,-2.63187000,10.0
47.56310000,-2.63181000,9.0
47.56376000,-2.63167000,9.0
47.56414000,-2.63159000,10.0
47.56424000,-2.63158000,10.0
47.56439000,-2.63157000,10.0
47.56612000,-2.63146000,10.0
47.56627000,-2.63146000,11.0
47.56641000,-2.63148000,13.0
47.56689000,-2.63159000,13.0
47.56754000,-2.63174000,11.0
47.56765000,-2.63176000,11.0
47.56775000,-2.63177000,11.0
47.56787000,-2.63176000,11.0
47.56795000,-2.63174000,11.0
47.56807000,-2.63168000,11.0
47.56836000,-2.63152000,12.0
47.56851000,-2.63147000,13.0
47.56898000,-2.63133000,17.0
47.56915000,-2.63129000,19.0
47.56931000,-2.63127000,19.0
47.56994000,-2.63121000,21.0
47.57019000,-2.63117000,22.0
47.57044000,-2.63112000,24.0
47.57057000,-2.63110000,25.0
47.57071000,-2.63106000,25.0
47.57086000,-2.63100000,26.0
47.57127000,-2.63080000,26.0
47.57167000,-2.63063000,27.0
47.57228000,-2.63039000,26.0
47.57240000,-2.63036000,26.0
47.57249000,-2.63035000,26.0
47.57274000,-2.63037000,24.0
47.57290000,-2.63038000,22.0
47.57306000,-2.63037000,21.0
47.57315000,-2.63035000,20.0
47.57323000,-2.63031000,19.0
47.57328000,-2.63027000,19.0
47.57334000,-2.63021000,19.0
47.57339000,-2.63015000,19.0
47.57351000,-2.62997000,20.0
47.57361000,-2.62985000,20.0
47.57366000,-2.62979000,20.0
47.57379000,-2.62965000,20.0
47.57441000,-2.62900000,19.0
47.57447000,-2.62893000,19.0
47.57451000,-2.62885000,19.0
47.57458000,-2.62871000,19.0
47.57471000,-2.62842000,19.0
47.57486000,-2.62805000,18.0
47.57490000,-2.62796000,18.0
47.57495000,-2.62788000,18.0
47.57501000,-2.62781000,18.0
47.57505000,-2.62777000,18.0
47.57512000,-2.62772000,18.0
47.57517000,-2.62770000,18.0
47.57524000,-2.62768000,18.0
47.57530000,-2.62767000,19.0
47.57538000,-2.62767000,19.0
47.57547000,-2.62768000,19.0
47.57554000,-2.62761000,19.0
47.57566000,-2.62759000,19.0
47.57572000,-2.62755000,19.0
47.57578000,-2.62747000,19.0
47.57585000,-2.62741000,19.0
47.57587000,-2.62737000,19.0
47.57589000,-2.62734000,19.0
47.57607000,-2.62651000,15.0
47.57611000,-2.62635000,15.0
47.57618000,-2.62629000,15.0
47.57636000,-2.62545000,13.0
47.57660000,-2.62433000,11.0
47.57664000,-2.62407000,12.0
47.57667000,-2.62389000,13.0
47.57669000,-2.62371000,14.0
47.57671000,-2.62349000,15.0
47.57671000,-2.62322000,16.0
47.57671000,-2.62306000,17.0
47.57671000,-2.62287000,17.0
47.57670000,-2.62268000,18.0
47.57668000,-2.62247000,19.0
47.57666000,-2.62229000,19.0
47.57664000,-2.62212000,19.0
47.57660000,-2.62188000,19.0
47.57655000,-2.62166000,19.0
47.57650000,-2.62144000,19.0
47.57639000,-2.62104000,20.0
47.57614000,-2.62010000,21.0
47.57561000,-2.61821000,18.0
47.57481000,-2.61525000,15.0
47.57400000,-2.61234000,21.0
47.57331000,-2.60985000,24.0
47.57267000,-2.60745000,21.0
47.57258000,-2.60716000,20.0
47.57090000,-2.60103000,14.0
47.57087000,-2.60089000,14.0
47.57010000,-2.59810000,13.0
47.56815000,-2.59099000,15.0
47.56799000,-2.59039000,14.0
47.56784000,-2.58982000,14.0
47.56769000,-2.58987000,13.0
47.56751000,-2.58990000,13.0
47.56733000,-2.58993000,12.0
47.56714000,-2.58994000,12.0
47.56695000,-2.58996000,12.0
47.56674000,-2.58995000,13.0
47.56639000,-2.58995000,12.0
47.56583000,-2.58996000,11.0
47.56568000,-2.58997000,11.0
47.56549000,-2.58998000,11.0
47.56538000,-2.58997000,11.0
47.56527000,-2.58995000,11.0
47.56514000,-2.58992000,11.0
47.56494000,-2.58981000,12.0
47.56452000,-2.58959000,11.0
47.56433000,-2.58949000,10.0
47.56411000,-2.58940000,10.0
47.56317000,-2.58902000,7.0
47.56305000,-2.58895000,6.0
47.56292000,-2.58886000,5.0
47.56278000,-2.58872000,5.0
47.56263000,-2.58860000,4.0
47.56250000,-2.58853000,3.0
47.56236000,-2.58848000,2.0
47.56220000,-2.58843000,0.0
47.56204000,-2.58840000,0.0
47.56187000,-2.58837000,0.0
47.56171000,-2.58836000,1.0
47.56152000,-2.58835000,3.0
47.56123000,-2.58837000,4.0
47.56091000,-2.58842000,5.0
47.56078000,-2.58844000,6.0
47.56073000,-2.58846000,6.0
47.56079000,-2.58789000,6.0
47.56086000,-2.58711000,5.0
47.56047000,-2.58695000,6.0
47.56059000,-2.58628000,5.0
47.56077000,-2.58590000,5.0
47.56088000,-2.58575000,5.0
47.56109000,-2.58565000,5.0
47.56131000,-2.58557000,4.0
47.56147000,-2.58551000,4.0
47.56159000,-2.58548000,4.0
47.56163000,-2.58548000,3.0
47.56168000,-2.58544000,3.0
47.56176000,-2.58535000,2.0
47.56186000,-2.58521000,2.0
47.56190000,-2.58508000,2.0
47.56194000,-2.58494000,3.0
47.56208000,-2.58478000,3.0
47.56250000,-2.58430000,4.0
47.56251000,-2.58428000,4.0
47.56251000,-2.58425000,4.0
47.56177000,-2.58223000,1.0
47.56171000,-2.58206000,1.0
47.56167000,-2.58195000,1.0
47.56108000,-2.58036000,3.0
47.55996000,-2.57727000,1.0
47.55994000,-2.57722000,1.0
47.55946000,-2.57596000,3.0
47.55901000,-2.57469000,2.0
47.55849000,-2.57331000,11.0
47.55785000,-2.57153000,11.0
47.55762000,-2.57093000,12.0
47.55727000,-2.57000000,12.0
47.55684000,-2.56882000,7.0
47.55630000,-2.56732000,8.0
47.55592000,-2.56630000,11.0
47.55561000,-2.56547000,12.0
47.55555000,-2.56524000,12.0
47.55550000,-2.56509000,12.0
47.55532000,-2.56465000,12.0
47.55526000,-2.56449000,12.0
47.55518000,-2.56430000,12.0
47.55481000,-2.56328000,9.0
47.55395000,-2.56093000,9.0
47.55363000,-2.56003000,11.0
47.55357000,-2.55979000,12.0
47.55342000,-2.55924000,13.0
47.55309000,-2.55823000,11.0
47.55295000,-2.55783000,9.0
47.55284000,-2.55796000,9.0
47.55276000,-2.55774000,7.0
47.55273000,-2.55763000,7.0
47.55257000,-2.55719000,7.0
47.55244000,-2.55678000,7.0
47.55237000,-2.55647000,8.0
47.55229000,-2.55597000,8.0
47.55210000,-2.55474000,10.0
47.55204000,-2.55432000,12.0
47.55196000,-2.55387000,14.0
47.55189000,-2.55347000,14.0
47.55187000,-2.55329000,14.0
47.55159000,-2.55166000,13.0
47.55158000,-2.55160000,13.0
47.55117000,-2.54903000,14.0
47.55111000,-2.54866000,15.0
47.55110000,-2.54856000,15.0
47.55096000,-2.54764000,14.0
47.55086000,-2.54656000,15.0
47.55076000,-2.54474000,16.0
47.55073000,-2.54420000,15.0
47.55074000,-2.54411000,14.0
47.55077000,-2.54401000,14.0
47.55066000,-2.54360000,14.0
47.55051000,-2.54318000,15.0
47.55045000,-2.54300000,16.0
47.55042000,-2.54232000,16.0
47.55039000,-2.54164000,15.0
47.55036000,-2.54096000,16.0
47.55034000,-2.54029000,16.0
47.55031000,-2.53961000,15.0
47.55028000,-2.53893000,16.0
47.55025000,-2.53825000,13.0
47.55022000,-2.53757000,10.0
47.55019000,-2.53689000,7.0
47.55017000,-2.53622000,7.0
47.55014000,-2.53554000,7.0
47.55011000,-2.53486000,6.0
47.55008000,-2.53418000,6.0
47.55005000,-2.53350000,6.0
47.55002000,-2.53282000,5.0
47.54999000,-2.53214000,5.0
47.54997000,-2.53147000,7.0
47.54994000,-2.53079000,8.0
47.54991000,-2.53011000,8.0
47.54988000,-2.52943000,9.0
47.55005000,-2.52880000,10.0
47.55021000,-2.52818000,14.0
47.55038000,-2.52755000,17.0
47.55055000,-2.52693000,16.0
47.55072000,-2.52630000,16.0
47.55088000,-2.52567000,15.0
47.55105000,-2.52505000,14.0
47.55122000,-2.52442000,14.0
47.55138000,-2.52379000,15.0
47.55155000,-2.52317000,14.0
47.55172000,-2.52254000,15.0
47.55188000,-2.52192000,17.0
47.55205000,-2.52129000,18.0
47.55222000,-2.52066000,18.0
47.55239000,-2.52004000,18.0
47.55255000,-2.51941000,17.0
47.55272000,-2.51879000,17.0
47.55289000,-2.51816000,16.0
47.55305000,-2.51753000,15.0
47.55322000,-2.51691000,14.0
47.55339000,-2.51628000,15.0
47.55356000,-2.51565000,15.0
47.55372000,-2.51503000,14.0
47.55389000,-2.51440000,13.0
47.55406000,-2.51378000,15.0
47.55422000,-2.51315000,16.0
47.55439000,-2.51252000,15.0
47.55456000,-2.51190000,16.0
47.55472000,-2.51127000,15.0
47.55489000,-2.51064000,15.0
47.55506000,-2.51002000,15.0
47.55523000,-2.50939000,13.0
47.55539000,-2.50877000,12.0
47.55556000,-2.50814000,14.0
47.55547000,-2.50745000,13.0
47.55538000,-2.50676000,13.0
47.55529000,-2.50606000,14.0
47.55520000,-2.50537000,13.0
47.55511000,-2.50468000,14.0
47.55502000,-2.50399000,15.0
47.55493000,-2.50330000,13.0
47.55484000,-2.50261000,10.0
47.55474000,-2.50191000,11.0
47.55465000,-2.50122000,10.0
47.55456000,-2.50053000,9.0
47.55447000,-2.49984000,11.0
47.55438000,-2.49915000,11.0
47.55429000,-2.49845000,10.0
47.55420000,-2.49776000,7.0
47.55411000,-2.49707000,9.0
47.55402000,-2.49708000,7.0
47.55394000,-2.49438000,10.0
47.55392000,-2.49382000,12.0
47.55392000,-2.49370000,12.0
47.55391000,-2.49364000,12.0
47.55395000,-2.49349000,12.0
47.55409000,-2.49311000,14.0
47.55414000,-2.49297000,15.0
47.55420000,-2.49275000,17.0
47.55421000,-2.49259000,16.0
47.55421000,-2.49228000,15.0
47.55421000,-2.49211000,14.0
47.55419000,-2.49183000,13.0
47.55408000,-2.49102000,10.0
47.55409000,-2.49081000,9.0
47.55413000,-2.49062000,8.0
47.55421000,-2.49034000,8.0
47.55424000,-2.49021000,8.0
47.55428000,-2.49008000,7.0
47.55429000,-2.48962000,7.0
47.55432000,-2.48952000,6.0
47.55426000,-2.48939000,6.0
47.55400000,-2.48883000,5.0
47.55397000,-2.48875000,5.0
47.55367000,-2.48797000,6.0
47.55362000,-2.48783000,7.0
47.55358000,-2.48774000,8.0
47.55316000,-2.48649000,15.0
47.55314000,-2.48635000,16.0
47.55314000,-2.48618000,16.0
47.55318000,-2.48591000,16.0
47.55322000,-2.48538000,17.0
47.55324000,-2.48514000,18.0
47.55322000,-2.48484000,19.0
47.55319000,-2.48461000,20.0
47.55318000,-2.48453000,20.0
47.55316000,-2.48431000,20.0
47.55312000,-2.48414000,21.0
47.55302000,-2.48341000,20.0
47.55297000,-2.48298000,21.0
47.55295000,-2.48277000,22.0
47.55292000,-2.48242000,21.0
47.55292000,-2.48222000,21.0
47.55290000,-2.48221000,21.0
47.55289000,-2.48220000,21.0
47.55288000,-2.48218000,21.0
47.55288000,-2.48215000,21.0
47.55288000,-2.48213000,21.0
47.55289000,-2.48211000,21.0
47.55290000,-2.48211000,21.0
47.55277000,-2.48196000,20.0
47.55220000,-2.48204000,16.0
47.55195000,-2.48206000,15.0
47.55187000,-2.48207000,15.0
47.55177000,-2.48205000,15.0
47.55151000,-2.48200000,15.0
47.55127000,-2.48192000,14.0
47.55109000,-2.48184000,14.0
47.55095000,-2.48176000,13.0
47.55071000,-2.48159000,12.0
47.55038000,-2.48133000,10.0
47.55006000,-2.48116000,9.0
47.54898000,-2.48079000,4.0
47.54897000,-2.48078000,4.0
47.54879000,-2.48068000,3.0
47.54862000,-2.48063000,3.0
47.54852000,-2.48060000,3.0
47.54847000,-2.48065000,3.0
47.54843000,-2.48067000,3.0
47.54837000,-2.48066000,3.0
47.54832000,-2.48062000,4.0
47.54829000,-2.48066000,4.0
47.54824000,-2.48068000,4.0
47.54818000,-2.48071000,4.0
47.54808000,-2.48072000,4.0
47.54787000,-2.48075000,4.0
47.54754000,-2.48088000,4.0
47.54727000,-2.48113000,4.0
47.54708000,-2.48135000,6.0
47.54690000,-2.48159000,7.0
47.54679000,-2.48176000,8.0
47.54652000,-2.48219000,13.0
47.54626000,-2.48255000,15.0
47.54608000,-2.48278000,16.0
47.54586000,-2.48300000,16.0
47.54567000,-2.48319000,16.0
47.54540000,-2.48339000,16.0
47.54515000,-2.48356000,17.0
47.54338000,-2.48452000,17.0
47.54207000,-2.48520000,20.0
47.54171000,-2.48544000,20.0
47.54145000,-2.48563000,19.0
47.54119000,-2.48582000,18.0
47.54038000,-2.48655000,14.0
47.53767000,-2.48917000,8.0
47.53730000,-2.48949000,10.0
47.53695000,-2.48976000,10.0
47.53678000,-2.48990000,10.0
47.53653000,-2.49004000,9.0
47.53609000,-2.49020000,7.0
47.53579000,-2.49027000,5.0
47.53534000,-2.49035000,4.0
47.53508000,-2.49037000,4.0
47.53473000,-2.49034000,4.0
47.53453000,-2.49031000,4.0
47.53452000,-2.49031000,4.0
47.53432000,-2.49028000,4.0
47.53427000,-2.49027000,5.0
47.53423000,-2.49027000,5.0
47.53392000,-2.49016000,8.0
47.53369000,-2.49009000,11.0
47.53357000,-2.49006000,12.0
47.53339000,-2.49001000,14.0
47.53314000,-2.48992000,15.0
47.53300000,-2.48991000,16.0
47.53270000,-2.49002000,18.0
47.53258000,-2.49002000,19.0
47.53249000,-2.49002000,19.0
47.53221000,-2.49006000,22.0
47.53201000,-2.49011000,22.0
47.53195000,-2.49009000,22.0
47.53192000,-2.49005000,22.0
47.53189000,-2.48999000,23.0
47.53184000,-2.48974000,23.0
47.53183000,-2.48969000,22.0
47.53180000,-2.48966000,22.0
47.53169000,-2.48947000,22.0
47.53135000,-2.48895000,23.0
47.53127000,-2.48889000,23.0
47.53122000,-2.48887000,23.0
47.53067000,-2.48880000,21.0
47.53056000,-2.48872000,21.0
47.53053000,-2.48869000,21.0
47.53045000,-2.48864000,22.0
47.53009000,-2.48829000,21.0
47.53001000,-2.48823000,20.0
47.52954000,-2.48843000,17.0
47.52923000,-2.48859000,16.0
47.52913000,-2.48861000,15.0
47.52904000,-2.48861000,15.0
47.52882000,-2.48858000,13.0
47.52871000,-2.48856000,13.0
47.52826000,-2.48850000,10.0
47.52813000,-2.48851000,8.0
47.52799000,-2.48855000,7.0
47.52776000,-2.48865000,6.0
47.52755000,-2.48876000,5.0
47.52731000,-2.48892000,4.0
47.52714000,-2.48906000,4.0
47.52689000,-2.48932000,4.0
47.52666000,-2.48958000,3.0
47.52552000,-2.49128000,3.0
47.52527000,-2.49167000,4.0
47.52495000,-2.49209000,3.0
47.52424000,-2.49298000,1.0
47.52407000,-2.49316000,1.0
47.52386000,-2.49329000,1.0
47.52352000,-2.49344000,2.0
47.52263000,-2.49376000,2.0
47.52242000,-2.49379000,2.0
47.52232000,-2.49380000,2.0
47.52218000,-2.49378000,2.0
47.52163000,-2.49365000,2.0
47.52151000,-2.49362000,2.0
47.52122000,-2.49357000,3.0
47.52105000,-2.49360000,3.0
47.52093000,-2.49361000,3.0
47.52082000,-2.49363000,2.0
47.52072000,-2.49366000,2.0
47.52053000,-2.49375000,2.0
47.52040000,-2.49381000,2.0
47.52007000,-2.49409000,3.0
47.51977000,-2.49439000,5.0
47.51966000,-2.49458000,5.0
47.51957000,-2.49471000,5.0
47.51943000,-2.49491000,4.0
47.51905000,-2.49522000,6.0
47.51892000,-2.49532000,6.0
47.51872000,-2.49537000,8.0
47.51859000,-2.49541000,9.0
47.51844000,-2.49543000,10.0
47.51844000,-2.49548000,10.0
47.51843000,-2.49556000,9.0
47.51840000,-2.49565000,8.0
47.51825000,-2.49590000,6.0
47.51817000,-2.49614000,5.0
47.51815000,-2.49626000,5.0
47.51811000,-2.49627000,5.0
47.51807000,-2.49630000,5.0
47.51772000,-2.49710000,8.0
47.51778000,-2.49665000,6.0
47.51783000,-2.49641000,6.0
47.51788000,-2.49611000,5.0
47.51757000,-2.49533000,6.0
47.51751000,-2.49521000,6.0
47.51747000,-2.49515000,6.0
47.51743000,-2.49512000,6.0
47.51731000,-2.49504000,5.0
47.51721000,-2.49496000,5.0
47.51711000,-2.49482000,4.0
47.51705000,-2.49469000,4.0
47.51700000,-2.49452000,4.0
47.51699000,-2.49442000,4.0
47.51696000,-2.49421000,5.0
47.51681000,-2.49405000,4.0
47.51678000,-2.49397000,5.0
47.51676000,-2.49388000,5.0
47.51681000,-2.49354000,6.0
47.51684000,-2.49324000,6.0
47.51683000,-2.49296000,7.0
47.51676000,-2.49275000,7.0
47.51667000,-2.49263000,7.0
47.51662000,-2.49246000,7.0
47.51660000,-2.49230000,8.0
47.51647000,-2.49201000,8.0
47.51638000,-2.49188000,8.0
47.51617000,-2.49169000,6.0
47.51610000,-2.49154000,5.0
47.51612000,-2.49143000,6.0
47.51621000,-2.49120000,7.0
47.51628000,-2.49097000,8.0
47.51638000,-2.49083000,9.0
47.51639000,-2.49069000,10.0
47.51652000,-2.49014000,12.0
